POS(x)	x	P_MLE(x|POS(x))	P_Laplace(x|POS(x))	P_MLE(POS(x)|x)	P_Laplace(x|POS(x))
NNPS	Machines	0.045454545454545456	0.029411764705882353	1.0	0.00043346337234503684
JJ	white	0.0008084074373484236	0.001558846453624318	0.5	0.0004333694474539545
VB	return	0.0022026431718061676	0.004	0.2	0.00043308791684711995
-NONE-	*T*-55	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NNS	customers	0.004177109440267335	0.004827031375703942	1.0	0.00129926375054136
NN	snow	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
JJ	disembodied	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NN	lender	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBN	made	0.022058823529411766	0.022026431718061675	0.6923076923076923	0.00216169476869866
JJ	non-encapsulating	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJ	school-research	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBD	deemed	0.0014858841010401188	0.0027816411682892906	0.5	0.0004333694474539545
NNP	Finmeccanica	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
JJR	longer	0.01694915254237288	0.01904761904761905	0.5	0.0004333694474539545
NN	lawyer	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NNP	I	0.0009995002498750624	0.0014655593551538837	0.11764705882352941	0.0006479481641468683
NNPS	Toys	0.045454545454545456	0.029411764705882353	1.0	0.00043346337234503684
NNP	Street	0.001999000499750125	0.002442598925256473	1.0	0.0010829542993285683
VBZ	has	0.16375545851528384	0.15079365079365079	1.0	0.016211604095563138
NNS	commitments	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
RB	probably	0.010638297872340425	0.011475409836065573	1.0	0.0015154795410261962
-NONE-	*T*-45	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NN	route	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
JJ	crucial	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJ	engaging	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBD	stopped	0.0029717682020802376	0.004172461752433936	1.0	0.0006500541711809318
NN	conglomerate	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	term	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VB	ease	0.0022026431718061676	0.004	1.0	0.00043346337234503684
NN	auto	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBN	closed	0.0024509803921568627	0.004405286343612335	0.25	0.00043318171973142733
VB	shake	0.0022026431718061676	0.004	1.0	0.00043346337234503684
CD	150.00	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
NNS	months	0.006683375104427736	0.007240547063555913	1.0	0.0019476303830339753
JJ	strong	0.004042037186742118	0.004676539360872954	1.0	0.00129926375054136
VBP	reflect	0.004	0.006756756756756757	1.0	0.00043346337234503684
VBG	deterring	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
NN	look	0.0011838989739542227	0.0015503875968992248	0.75	0.0008663634394628547
NNS	durable-goods	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NNS	environmentalists	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
-NONE-	*-54	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
VBZ	interjects	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
NNP	Yasser	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
VBN	condemned	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
NNS	films	0.001670843776106934	0.002413515687851971	1.0	0.0006500541711809318
VBP	represent	0.004	0.006756756756756757	1.0	0.00043346337234503684
NNS	ones	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NN	marketing	0.0023677979479084454	0.0027131782945736434	0.8571428571428571	0.0015151515151515152
VBN	become	0.00980392156862745	0.011013215859030838	0.8	0.0010827197921178
NN	electricity	0.0011838989739542227	0.0015503875968992248	1.0	0.0008665511265164644
VBN	assigned	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
DT	a	0.22128174123337363	0.21588235294117647	0.991869918699187	0.07366519470092332
VBN	fallen	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
IN	after	0.007530120481927711	0.007850834151128557	0.9375	0.0034564700799308706
NN	field	0.0015785319652722968	0.001937984496124031	1.0	0.0010829542993285683
VBG	offending	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
VBD	feared	0.0014858841010401188	0.0027816411682892906	1.0	0.00043346337234503684
NN	goverment	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBD	thought	0.0014858841010401188	0.0027816411682892906	0.5	0.0004333694474539545
CD	18.95	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
RB	temporarily	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
NN	consulting	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	astonishment	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	default	0.0003946329913180742	0.0007751937984496124	0.5	0.0004333694474539545
VB	watch	0.0022026431718061676	0.004	0.16666666666666666	0.00043299415457891317
NNP	Dollar	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	October	0.0079960019990005	0.008304836345872008	1.0	0.00367249945992655
MD	should	0.02127659574468085	0.0213903743315508	1.0	0.0008665511265164644
JJS	hottest	0.024390243902439025	0.022988505747126436	1.0	0.00043346337234503684
VBD	changed	0.0029717682020802376	0.004172461752433936	0.6666666666666666	0.0006499133448873484
VBP	sidestep	0.004	0.006756756756756757	1.0	0.00043346337234503684
NNS	screens	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VBP	do	0.036	0.033783783783783786	0.6923076923076923	0.00216169476869866
-NONE-	*-16	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
IN	whether	0.002008032128514056	0.0024533856722276743	1.0	0.0010829542993285683
NNP	SEC	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
CD	2.29	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
NNPS	Asians	0.045454545454545456	0.029411764705882353	1.0	0.00043346337234503684
NN	project	0.001973164956590371	0.002325581395348837	1.0	0.00129926375054136
VBZ	indicates	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
VB	slow	0.0022026431718061676	0.004	0.5	0.0004333694474539545
NNS	years	0.028404344193817876	0.02815768302493966	1.0	0.007531740908112761
NNP	Vinken	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
JJ	First	0.0008084074373484236	0.001558846453624318	0.5	0.0004333694474539545
NN	%	0.03157063930544594	0.031395348837209305	1.0	0.01725974856168762
DT	No	0.0024183796856106408	0.0029411764705882353	0.8	0.0010827197921178
-NONE-	*-9	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NNS	holders	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NNP	Siegal	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
JJR	broader	0.01694915254237288	0.01904761904761905	1.0	0.00043346337234503684
JJR	higher	0.1694915254237288	0.10476190476190476	1.0	0.0023794073112697383
VBZ	owns	0.008733624454148471	0.00992063492063492	1.0	0.0010829542993285683
RB	too	0.012411347517730497	0.013114754098360656	1.0	0.0017316017316017316
VBN	named	0.024509803921568627	0.024229074889867842	0.9090909090909091	0.002378892733564014
NNP	H.	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
JJ	second	0.002425222312045271	0.003117692907248636	1.0	0.0008665511265164644
VB	divest	0.0022026431718061676	0.004	1.0	0.00043346337234503684
NNP	Conn.	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
JJ	official	0.0016168148746968471	0.002338269680436477	0.4	0.00064963187527068
VBD	completed	0.0029717682020802376	0.004172461752433936	0.5	0.000649772579597141
VB	look	0.0022026431718061676	0.004	0.25	0.00043318171973142733
-NONE-	*-61	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NNS	stalls	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
-NONE-	*-4	0.005426356589147287	0.005988023952095809	1.0	0.0017316017316017316
NN	dormitory	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
CD	86.12	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
VB	call	0.0022026431718061676	0.004	1.0	0.00043346337234503684
VBZ	answers	0.002183406113537118	0.003968253968253968	0.14285714285714285	0.0004329004329004329
JJ	hefty	0.0016168148746968471	0.002338269680436477	1.0	0.0006500541711809318
VBZ	is	0.2816593886462882	0.25793650793650796	1.0	0.02741459299873471
PRP	She	0.040983606557377046	0.038834951456310676	1.0	0.003457216940363008
CD	25	0.005504587155963303	0.00676818950930626	1.0	0.0008665511265164644
VB	oversee	0.0022026431718061676	0.004	1.0	0.00043346337234503684
VBN	built	0.012254901960784314	0.013215859030837005	1.0	0.00129926375054136
NNP	Danube	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	asbestos	0.004340962904498816	0.004651162790697674	1.0	0.0025951557093425604
NNP	J.P.	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
CD	240,000	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
-NONE-	*T*-62	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NNP	Frederick	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
-NONE-	*T*-98	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NN	credibility	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VB	try	0.0022026431718061676	0.004	1.0	0.00043346337234503684
NNS	risks	0.002506265664160401	0.003218020917135961	1.0	0.0008665511265164644
RB	about	0.010638297872340425	0.011475409836065573	0.125	0.0015018236429950654
RBR	more	0.7	0.3372093023255814	0.7567567567567568	0.006236559139784947
IN	far	0.000502008032128514	0.0009813542688910696	0.08333333333333333	0.00043243243243243243
-NONE-	*T*-69	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NNP	Goldman	0.0014992503748125937	0.0019540791402051783	1.0	0.0008665511265164644
JJR	younger	0.01694915254237288	0.01904761904761905	1.0	0.00043346337234503684
PRP	them	0.030054644808743168	0.02912621359223301	1.0	0.0025951557093425604
JJ	30-day	0.0016168148746968471	0.002338269680436477	1.0	0.0006500541711809318
NN	utility	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
VBG	doing	0.010752688172043012	0.012307692307692308	1.0	0.0008665511265164644
IN	like	0.006024096385542169	0.006378802747791953	0.9230769230769231	0.0028102031993082577
VB	expand	0.004405286343612335	0.006	1.0	0.0006500541711809318
NN	auction	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NN	side	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NNS	computers	0.002506265664160401	0.003218020917135961	1.0	0.0008665511265164644
CD	Four	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
NN	examination	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NNP	Shugart	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
RB	accurately	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
NNP	Goode	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	Queen	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNS	honors	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
JJ	empty	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NN	bitterness	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	load	0.0003946329913180742	0.0007751937984496124	0.5	0.0004333694474539545
NN	secret	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
<s>	<s>	1.0	0.9468085106382979	1.0	0.14797709218547941
-NONE-	*T*-32	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
JJ	human	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NN	Oil	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
JJ	average	0.008084074373484237	0.00857365549493375	0.9090909090909091	0.002378892733564014
NN	stage	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NNS	sums	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VB	be	0.1299559471365639	0.12	1.0	0.012842465753424657
DT	An	0.0012091898428053204	0.0017647058823529412	1.0	0.0006500541711809318
IN	While	0.0030120481927710845	0.0034347399411187437	1.0	0.0015154795410261962
JJ	eligible	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNS	giveaways	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NN	example	0.0031570639305445935	0.0034883720930232558	1.0	0.0019476303830339753
VBN	refused	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
CD	8	0.007339449541284404	0.008460236886632826	1.0	0.0010829542993285683
VBD	turned	0.004457652303120356	0.005563282336578581	0.6	0.0008661758336942399
JJ	nearly-30	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NN	tenth	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	place	0.0015785319652722968	0.001937984496124031	1.0	0.0010829542993285683
NNS	COMPUTERS	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VBN	capped	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
JJ	full-length	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
DT	half	0.0012091898428053204	0.0017647058823529412	0.4	0.00064963187527068
JJ	preliminary	0.0016168148746968471	0.002338269680436477	1.0	0.0006500541711809318
VB	require	0.0022026431718061676	0.004	1.0	0.00043346337234503684
JJ	external	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNP	Agency	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	Daily	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	profession	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBN	grown	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
CD	1983	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
-NONE-	*T*-23	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NNS	weeks	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
JJ	pre-Communist	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNS	drinks	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
RB	still	0.01950354609929078	0.019672131147540985	1.0	0.0025951557093425604
JJ	12-member	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBP	agree	0.004	0.006756756756756757	1.0	0.00043346337234503684
VBG	introducing	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
NNP	Optical	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
NN	friend	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
-NONE-	*-19	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NNP	Pont	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNS	times	0.004177109440267335	0.004827031375703942	1.0	0.00129926375054136
NNP	Southeast	0.0029985007496251873	0.003419638495359062	0.6666666666666666	0.0015144958892254435
RB	Back	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
NNS	officers	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
JJ	deceptive	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
-NONE-	*T*-66	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
CD	37.3	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
JJ	illegal	0.0032336297493936943	0.003897116134060795	1.0	0.0010829542993285683
NNP	Post	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	size	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBD	brought	0.0029717682020802376	0.004172461752433936	0.6666666666666666	0.0006499133448873484
VB	build	0.006607929515418502	0.008	0.75	0.0008663634394628547
NNS	fights	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NNP	Little	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
NNP	Sandifer	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
:	;	0.19090909090909092	0.14102564102564102	1.0	0.004747518342684506
VB	occur	0.0022026431718061676	0.004	1.0	0.00043346337234503684
VBZ	follows	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
NNS	characters	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NN	boost	0.0003946329913180742	0.0007751937984496124	0.5	0.0004333694474539545
NN	hill	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
-NONE-	*-48	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NN	setback	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VB	elaborate	0.0022026431718061676	0.004	0.5	0.0004333694474539545
VBZ	attracts	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
VBD	prompted	0.0029717682020802376	0.004172461752433936	0.6666666666666666	0.0006499133448873484
JJ	eclectic	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBD	ushered	0.0014858841010401188	0.0027816411682892906	1.0	0.00043346337234503684
NN	evidence	0.0015785319652722968	0.001937984496124031	1.0	0.0010829542993285683
VBD	began	0.007429420505200594	0.008344923504867872	1.0	0.00129926375054136
JJ	winning	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBN	laid	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
VBD	pointed	0.0014858841010401188	0.0027816411682892906	1.0	0.00043346337234503684
VB	audit	0.0022026431718061676	0.004	1.0	0.00043346337234503684
-NONE-	*T*-68	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
JJ	top	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNP	Platt	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNS	burdens	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VBG	protecting	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
JJ	unfair-trade	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNS	stakes	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VBG	underlying	0.0035842293906810036	0.006153846153846154	0.5	0.0004333694474539545
NNP	Mortimer	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	Hatch	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
JJR	lower	0.05084745762711865	0.0380952380952381	1.0	0.0008665511265164644
NN	1980s	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	standing	0.0007892659826361484	0.0011627906976744186	0.6666666666666666	0.0006499133448873484
NNS	PCs	0.005012531328320802	0.0056315366049879325	1.0	0.0015154795410261962
JJ	vicious	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJ	third	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNP	Morita	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
CD	12.5	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
NN	wake	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
JJ	rapid	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNP	the	0.0004997501249375312	0.0009770395701025891	0.001226993865030675	0.00036845983787767134
NNP	Corp	0.0014992503748125937	0.0019540791402051783	1.0	0.0008665511265164644
NN	attempt	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	dialogue	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
VB	hit	0.0022026431718061676	0.004	1.0	0.00043346337234503684
VB	diversify	0.0022026431718061676	0.004	1.0	0.00043346337234503684
VBN	knitted	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
NN	nose	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
JJ	comparable	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NN	sign	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
JJ	brief	0.0016168148746968471	0.002338269680436477	1.0	0.0006500541711809318
CD	295	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
VBN	awarded	0.004901960784313725	0.006607929515418502	1.0	0.0006500541711809318
NNP	House	0.001999000499750125	0.002442598925256473	1.0	0.0010829542993285683
NNP	Illinois	0.0014992503748125937	0.0019540791402051783	1.0	0.0008665511265164644
NN	lab	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	concern	0.0023677979479084454	0.0027131782945736434	1.0	0.0015154795410261962
-NONE-	*T*-1	0.11782945736434108	0.11452095808383234	1.0	0.03210912906610703
VBP	know	0.004	0.006756756756756757	0.5	0.0004333694474539545
NNP	Maxwell	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
NN	dairy	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
JJ	protracted	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
RB	newsweekly	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
NN	show	0.0015785319652722968	0.001937984496124031	0.5714285714285714	0.0010822510822510823
JJ	wrong	0.0016168148746968471	0.002338269680436477	1.0	0.0006500541711809318
CD	100	0.007339449541284404	0.008460236886632826	1.0	0.0010829542993285683
RP	together	0.05	0.03773584905660377	0.5	0.0008659883091578263
RB	No	0.0017730496453900709	0.003278688524590164	0.2	0.00043308791684711995
-NONE-	*T*-72	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NN	scenario	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NN	news	0.0023677979479084454	0.0027131782945736434	1.0	0.0015154795410261962
NNS	attacks	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
CD	20.5	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
NNP	Symphony	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	corruption	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NNS	events	0.001670843776106934	0.002413515687851971	1.0	0.0006500541711809318
JJ	technical	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VB	introduce	0.006607929515418502	0.008	1.0	0.0008665511265164644
NNP	Kirkpatrick	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNPS	Virginians	0.045454545454545456	0.029411764705882353	1.0	0.00043346337234503684
NNS	clubs	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
RB	directly	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
JJR	sharper	0.01694915254237288	0.01904761904761905	1.0	0.00043346337234503684
VBN	responded	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
IN	if	0.006024096385542169	0.006378802747791953	0.9230769230769231	0.0028102031993082577
VBZ	forces	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
NNS	Skills	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NNS	rankings	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
CD	701	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
VBN	spurred	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
JJ	open	0.0008084074373484236	0.001558846453624318	0.5	0.0004333694474539545
NN	problem	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NNPS	Philippines	0.09090909090909091	0.04411764705882353	0.5	0.000649772579597141
JJ	docile	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJ	winter	0.0008084074373484236	0.001558846453624318	0.5	0.0004333694474539545
NN	student	0.003551696921862668	0.003875968992248062	1.0	0.0021635655560363477
NNP	Clark	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
VBD	stressed	0.0014858841010401188	0.0027816411682892906	1.0	0.00043346337234503684
NNS	theaters	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
RB	away	0.005319148936170213	0.006557377049180328	0.5	0.0008659883091578263
NNP	Dobson	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNS	Countries	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
JJ	chaotic	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJ	primary	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NN	Literacy	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	taste	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBG	lying	0.010752688172043012	0.012307692307692308	1.0	0.0008665511265164644
NNP	Esso	0.0009995002498750624	0.0014655593551538837	0.6666666666666666	0.0006499133448873484
VBG	gaining	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
-NONE-	*T*-97	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
VB	reward	0.004405286343612335	0.006	1.0	0.0006500541711809318
NN	venture	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NNP	Lane	0.004997501249375313	0.00537371763556424	1.0	0.0023794073112697383
NNS	lungs	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NN	announcer	0.001973164956590371	0.002325581395348837	1.0	0.00129926375054136
NN	film	0.0023677979479084454	0.0027131782945736434	1.0	0.0015154795410261962
VB	receive	0.0022026431718061676	0.004	1.0	0.00043346337234503684
RB	rather	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
RB	virtually	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
NN	repayment	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	program	0.0031570639305445935	0.0034883720930232558	1.0	0.0019476303830339753
VBN	amended	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
-NONE-	*T*-86	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NN	industry	0.0015785319652722968	0.001937984496124031	1.0	0.0010829542993285683
NNP	Hoosier	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
JJ	Many	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBP	feel	0.004	0.006756756756756757	1.0	0.00043346337234503684
NNP	Woodward	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
JJ	many	0.014551333872271624	0.014809041309431021	1.0	0.004102785575469661
JJ	public	0.0032336297493936943	0.003897116134060795	1.0	0.0010829542993285683
NNP	Ltd	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
JJ	late	0.0008084074373484236	0.001558846453624318	0.5	0.0004333694474539545
PRP$	His	0.005780346820809248	0.0091324200913242	1.0	0.00043346337234503684
NNP	Rudolph	0.0014992503748125937	0.0019540791402051783	1.0	0.0008665511265164644
CD	241	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
RB	mechanically	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
NNP	Democrat	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	tradition	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NNS	movies	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
